 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_pandas,pandas,900000,33.881075,9,2023-07-04T10:56:35.513773
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_pandas_numba,pandas,900000,18.504132,9,2023-07-04T10:59:49.397239
cond_sql_nested,sql,900000,1.764959,9,2023-07-04T10:59:51.310161
cond_fluent_nested,fluent,900000,1.211751,9,2023-07-04T10:59:52.673262
cond_fluent_window,fluent,900000,2.384725,9,2023-07-04T10:59:55.199332
cond_rdd_grpmap,rdd,900000,71.672222,9,2023-07-04T11:01:07.015081
cond_rdd_reduce,rdd,900000,50.537457,9,2023-07-04T11:01:57.697081
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_rdd_mappart,rdd,900000,50.329548,9,2023-07-04T11:23:57.373574
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_sql_join,sql,90,1.231518,9,2023-07-04T11:37:07.611219
cond_sql_join,sql,900000,0.929761,9,2023-07-04T11:37:08.666023
cond_fluent_join,fluent,90,12.592147,9,2023-07-04T11:37:21.372079
cond_fluent_join,fluent,900000,0.873599,9,2023-07-04T11:37:22.367334
cond_sql_null,sql,90,6.447523,9,2023-07-04T11:37:28.935930
cond_sql_null,sql,900000,35.053096,9,2023-07-04T11:38:04.109658
cond_fluent_null,fluent,90,6.202075,9,2023-07-04T11:38:10.435376
cond_fluent_null,fluent,900000,34.789669,9,2023-07-04T11:38:45.353601
cond_fluent_zero,fluent,90,6.315445,9,2023-07-04T11:38:51.783096
cond_fluent_zero,fluent,900000,35.098898,9,2023-07-04T11:39:27.008471
cond_pandas,pandas,90,8.372012,9,2023-07-04T11:39:35.496806
cond_pandas,pandas,900000,42.468184,9,2023-07-04T11:40:18.095922
cond_pandas_numba,pandas,90,12.871814,9,2023-07-04T11:40:31.102042
cond_pandas_numba,pandas,900000,48.146681,9,2023-07-04T11:41:19.386030
cond_sql_nested,sql,90,6.562472,9,2023-07-04T11:41:26.105116
cond_sql_nested,sql,900000,35.070814,9,2023-07-04T11:42:01.308376
cond_fluent_nested,fluent,90,6.495330,9,2023-07-04T11:42:07.934907
cond_fluent_nested,fluent,900000,35.234561,9,2023-07-04T11:42:43.314551
cond_fluent_window,fluent,90,12.833452,9,2023-07-04T11:42:56.285075
cond_fluent_window,fluent,900000,70.555794,9,2023-07-04T11:44:06.986272
cond_rdd_grpmap,rdd,90,12.862337,9,2023-07-04T11:44:19.985936
cond_rdd_grpmap,rdd,900000,69.866784,9,2023-07-04T11:45:29.993347
cond_rdd_reduce,rdd,90,20.426671,9,2023-07-04T11:45:50.565435
cond_rdd_reduce,rdd,900000,48.724068,9,2023-07-04T11:46:39.430879
cond_rdd_mappart,rdd,90,20.375856,9,2023-07-04T11:46:59.953533
cond_rdd_mappart,rdd,900000,48.528149,9,2023-07-04T11:47:48.615833
 strategy,interface,dataSize,elapsedTime,recordCount,finishedAt,
cond_sql_join,sql,90,1.011922,9,2023-07-04T13:01:51.912954
cond_sql_join,sql,900000,0.892622,9,2023-07-04T13:01:52.923924
cond_fluent_join,fluent,90,12.626350,9,2023-07-04T13:02:05.663464
cond_fluent_join,fluent,900000,0.811675,9,2023-07-04T13:02:06.601789
cond_sql_null,sql,90,6.574970,9,2023-07-04T13:02:13.301402
cond_sql_null,sql,900000,34.938798,9,2023-07-04T13:02:48.365826
cond_fluent_null,fluent,90,6.388158,9,2023-07-04T13:02:54.875744
cond_fluent_null,fluent,900000,34.916151,9,2023-07-04T13:03:29.909713
cond_fluent_zero,fluent,90,6.451757,9,2023-07-04T13:03:36.482799
cond_fluent_zero,fluent,900000,35.231886,9,2023-07-04T13:04:11.830978
cond_pandas,pandas,90,8.293181,9,2023-07-04T13:04:20.249042
cond_pandas,pandas,900000,42.578380,9,2023-07-04T13:05:02.951359
cond_pandas_numba,pandas,90,12.463503,9,2023-07-04T13:05:15.552280
cond_pandas_numba,pandas,900000,48.090334,9,2023-07-04T13:06:03.784475
cond_sql_nested,sql,90,6.581178,9,2023-07-04T13:06:10.521735
cond_sql_nested,sql,900000,35.276614,9,2023-07-04T13:06:45.940483
cond_fluent_nested,fluent,90,6.521583,9,2023-07-04T13:06:52.604554
cond_fluent_nested,fluent,900000,35.142592,9,2023-07-04T13:07:27.887469
cond_fluent_window,fluent,90,12.829363,9,2023-07-04T13:07:40.846407
cond_fluent_window,fluent,900000,70.155379,9,2023-07-04T13:08:51.143719
cond_rdd_grpmap,rdd,90,12.838650,9,2023-07-04T13:09:04.120420
cond_rdd_grpmap,rdd,900000,71.390421,9,2023-07-04T13:10:15.645732
cond_rdd_reduce,rdd,90,20.524273,9,2023-07-04T13:10:36.311177
cond_rdd_reduce,rdd,900000,48.783785,9,2023-07-04T13:11:25.238596
cond_rdd_mappart,rdd,90,20.197844,9,2023-07-04T13:11:45.584278
cond_rdd_mappart,rdd,900000,48.325746,9,2023-07-04T13:12:34.044720
