 strategy,interface,num_data_points,elapsed_time,record_count,engine,finished_at,
vanilla_dask_bag_foldby,bag,90,5.319344,9,dask,2024-10-08T21:33:55.911004,
vanilla_dask_bag_foldby,bag,90,5.339000,9,dask,2024-10-08T21:34:01.419454,
vanilla_dask_bag_foldby,bag,90,5.589197,9,dask,2024-10-08T21:34:07.170785,
vanilla_dask_bag_foldby,bag,90,5.533695,9,dask,2024-10-08T21:34:12.871881,
vanilla_dask_bag_foldby,bag,90,5.558078,9,dask,2024-10-08T21:34:18.603952,
vanilla_dask_bag_foldby,bag,90,5.262937,9,dask,2024-10-08T21:34:24.028100,
vanilla_dask_bag_foldby,bag,90,5.538113,9,dask,2024-10-08T21:34:29.742562,
vanilla_dask_bag_foldby,bag,90,6.385671,9,dask,2024-10-08T21:34:36.303426,
vanilla_dask_bag_foldby,bag,90,6.424440,9,dask,2024-10-08T21:34:42.935321,
vanilla_dask_bag_foldby,bag,90,6.466598,9,dask,2024-10-08T21:34:49.599894,
vanilla_dask_bag_foldby,bag,90,6.357606,9,dask,2024-10-08T21:34:56.133639,
vanilla_dask_bag_foldby,bag,90,6.305629,9,dask,2024-10-08T21:35:02.632304,
vanilla_dask_bag_foldby,bag,90,6.374309,9,dask,2024-10-08T21:35:09.193025,
vanilla_dask_bag_foldby,bag,90,6.366751,9,dask,2024-10-08T21:35:15.734902,
vanilla_dask_bag_reduction,bag,90,6.328131,9,dask,2024-10-08T21:35:22.262284,
vanilla_dask_bag_reduction,bag,90,6.003871,9,dask,2024-10-08T21:35:28.432614,
vanilla_dask_bag_reduction,bag,90,6.037179,9,dask,2024-10-08T21:35:34.648933,
vanilla_dask_bag_reduction,bag,90,6.008920,9,dask,2024-10-08T21:35:40.827637,
vanilla_dask_bag_reduction,bag,90,6.182971,9,dask,2024-10-08T21:35:47.183509,
vanilla_dask_bag_reduction,bag,90,6.035703,9,dask,2024-10-08T21:35:53.395042,
vanilla_dask_bag_reduction,bag,90,6.052249,9,dask,2024-10-08T21:35:59.635740,
vanilla_dask_bag_reduction,bag,90,6.005562,9,dask,2024-10-08T21:36:05.829426,
vanilla_dask_bag_reduction,bag,90,6.129122,9,dask,2024-10-08T21:36:12.149157,
vanilla_dask_bag_reduction,bag,90,5.995362,9,dask,2024-10-08T21:36:18.330327,
vanilla_dask_bag_reduction,bag,90,5.921788,9,dask,2024-10-08T21:36:24.436088,
vanilla_dask_bag_reduction,bag,90,5.960634,9,dask,2024-10-08T21:36:30.600942,
vanilla_dask_bag_reduction,bag,90,5.940538,9,dask,2024-10-08T21:36:36.727736,
vanilla_dask_bag_reduction,bag,90,5.968494,9,dask,2024-10-08T21:36:42.875129,
vanilla_dask_bag_reduction,bag,90,6.003034,9,dask,2024-10-08T21:36:49.070711,
vanilla_dask_bag_reduction,bag,90,6.014769,9,dask,2024-10-08T21:36:55.265520,
vanilla_dask_bag_reduction,bag,90,5.855257,9,dask,2024-10-08T21:37:01.296270,
vanilla_dask_bag_reduction,bag,90,5.788340,9,dask,2024-10-08T21:37:07.264444,
vanilla_dask_bag_reduction,bag,90,6.085899,9,dask,2024-10-08T21:37:13.513678,
vanilla_dask_bag_reduction,bag,90,6.098352,9,dask,2024-10-08T21:37:19.794869,
vanilla_dask_bag_reduction,bag,90,6.022129,9,dask,2024-10-08T21:37:26.000268,
vanilla_dask_bag_reduction,bag,90,5.997808,9,dask,2024-10-08T21:37:32.176306,
vanilla_dask_bag_reduction,bag,90,6.002054,9,dask,2024-10-08T21:37:38.354580,
vanilla_dask_bag_reduction,bag,90,5.999848,9,dask,2024-10-08T21:37:44.527320,
vanilla_dask_bag_reduction,bag,90,5.854203,9,dask,2024-10-08T21:37:50.576898,
vanilla_dask_bag_reduction,bag,90,5.904028,9,dask,2024-10-08T21:37:56.651372,
vanilla_dask_bag_reduction,bag,90,5.876303,9,dask,2024-10-08T21:38:02.716002,
vanilla_dask_bag_reduction,bag,90,5.999448,9,dask,2024-10-08T21:38:08.893024,
vanilla_dask_bag_reduction,bag,90,6.043540,9,dask,2024-10-08T21:38:15.128058,
vanilla_dask_bag_reduction,bag,90,5.972965,9,dask,2024-10-08T21:38:21.285211,
vanilla_dask_bag_map_partitions,bag,90,5.872444,9,dask,2024-10-08T21:38:27.336637,
vanilla_dask_bag_map_partitions,bag,90,5.938729,9,dask,2024-10-08T21:38:33.458121,
vanilla_dask_bag_map_partitions,bag,90,5.979646,9,dask,2024-10-08T21:38:39.623171,
vanilla_dask_bag_map_partitions,bag,90,5.922491,9,dask,2024-10-08T21:38:45.729781,
vanilla_dask_bag_map_partitions,bag,90,6.044776,9,dask,2024-10-08T21:38:51.963984,
vanilla_dask_bag_map_partitions,bag,90,6.233604,9,dask,2024-10-08T21:38:58.382871,
vanilla_dask_bag_map_partitions,bag,90,6.239437,9,dask,2024-10-08T21:39:04.804820,
vanilla_dask_bag_map_partitions,bag,90,6.127433,9,dask,2024-10-08T21:39:11.099277,
vanilla_dask_bag_map_partitions,bag,90,6.309922,9,dask,2024-10-08T21:39:17.585920,
vanilla_dask_bag_map_partitions,bag,90,6.192490,9,dask,2024-10-08T21:39:23.976068,
vanilla_dask_bag_map_partitions,bag,90,6.187897,9,dask,2024-10-08T21:39:30.358977,
vanilla_dask_bag_map_partitions,bag,90,5.952889,9,dask,2024-10-08T21:39:36.495060,
vanilla_dask_bag_map_partitions,bag,90,5.860539,9,dask,2024-10-08T21:39:42.542383,
vanilla_dask_bag_map_partitions,bag,90,5.944174,9,dask,2024-10-08T21:39:48.674318,
vanilla_dask_bag_map_partitions,bag,90,5.834490,9,dask,2024-10-08T21:39:54.691861,
vanilla_dask_bag_map_partitions,bag,90,5.892787,9,dask,2024-10-08T21:40:00.772164,
vanilla_dask_bag_map_partitions,bag,90,6.291691,9,dask,2024-10-08T21:40:07.242066,
vanilla_dask_bag_map_partitions,bag,90,6.210535,9,dask,2024-10-08T21:40:13.622086,
vanilla_dask_bag_map_partitions,bag,90,6.146715,9,dask,2024-10-08T21:40:19.947633,
vanilla_dask_bag_map_partitions,bag,90,6.244557,9,dask,2024-10-08T21:40:26.367852,
vanilla_dask_bag_map_partitions,bag,90,6.244272,9,dask,2024-10-08T21:40:32.797774,
vanilla_dask_bag_map_partitions,bag,90,6.250417,9,dask,2024-10-08T21:40:39.223897,
vanilla_dask_bag_map_partitions,bag,90,6.400734,9,dask,2024-10-08T21:40:45.815701,
vanilla_dask_bag_map_partitions,bag,90,6.204448,9,dask,2024-10-08T21:40:52.213913,
vanilla_dask_bag_map_partitions,bag,90,6.231163,9,dask,2024-10-08T21:40:58.640383,
vanilla_dask_bag_map_partitions,bag,90,6.143299,9,dask,2024-10-08T21:41:04.965317,
vanilla_dask_bag_map_partitions,bag,90,6.127987,9,dask,2024-10-08T21:41:11.293306,
vanilla_dask_bag_map_partitions,bag,90,6.206680,9,dask,2024-10-08T21:41:17.673858,
vanilla_dask_bag_map_partitions,bag,90,6.140418,9,dask,2024-10-08T21:41:24.011692,
vanilla_dask_bag_map_partitions,bag,90,6.020248,9,dask,2024-10-08T21:41:30.224998,
vanilla_dask_ddf_grp_apply,ddf,90,0.137050,9,dask,2024-10-08T21:41:30.547139,
vanilla_dask_ddf_grp_apply,ddf,90,0.123405,9,dask,2024-10-08T21:41:30.842604,
vanilla_dask_ddf_grp_apply,ddf,90,0.123405,9,dask,2024-10-08T21:41:31.132486,
vanilla_dask_ddf_grp_apply,ddf,90,0.116317,9,dask,2024-10-08T21:41:31.426811,
vanilla_dask_ddf_grp_apply,ddf,90,0.137643,9,dask,2024-10-08T21:41:31.744328,
vanilla_dask_ddf_grp_apply,ddf,90,0.130573,9,dask,2024-10-08T21:41:32.051791,
vanilla_dask_ddf_grp_apply,ddf,90,0.121995,9,dask,2024-10-08T21:41:32.352236,
vanilla_dask_ddf_grp_apply,ddf,90,0.118810,9,dask,2024-10-08T21:41:32.653040,
vanilla_dask_ddf_grp_apply,ddf,90,0.118924,9,dask,2024-10-08T21:41:32.951068,
vanilla_dask_ddf_grp_apply,ddf,90,0.112068,9,dask,2024-10-08T21:41:33.237660,
vanilla_dask_ddf_grp_apply,ddf,90,0.110679,9,dask,2024-10-08T21:41:33.522928,
vanilla_dask_ddf_grp_apply,ddf,90,0.110156,9,dask,2024-10-08T21:41:33.806998,
vanilla_dask_ddf_grp_apply,ddf,90,0.116266,9,dask,2024-10-08T21:41:34.110547,
vanilla_dask_ddf_grp_apply,ddf,90,0.120242,9,dask,2024-10-08T21:41:34.409183,
vanilla_dask_ddf_grp_apply,ddf,90,0.125306,9,dask,2024-10-08T21:41:34.697192,
vanilla_dask_ddf_grp_apply,ddf,90,0.125499,9,dask,2024-10-08T21:41:34.987668,
vanilla_dask_ddf_grp_apply,ddf,90,0.118925,9,dask,2024-10-08T21:41:35.275820,
vanilla_dask_ddf_grp_apply,ddf,90,0.123676,9,dask,2024-10-08T21:41:35.579911,
vanilla_dask_ddf_grp_apply,ddf,90,0.126324,9,dask,2024-10-08T21:41:35.881731,
vanilla_dask_ddf_grp_apply,ddf,90,0.117027,9,dask,2024-10-08T21:41:36.181733,
vanilla_dask_ddf_grp_apply,ddf,90,0.114531,9,dask,2024-10-08T21:41:36.468445,
vanilla_dask_ddf_grp_apply,ddf,90,0.119623,9,dask,2024-10-08T21:41:36.754075,
vanilla_dask_ddf_grp_apply,ddf,90,0.117288,9,dask,2024-10-08T21:41:37.033161,
vanilla_dask_ddf_grp_apply,ddf,90,0.129256,9,dask,2024-10-08T21:41:37.332388,
vanilla_dask_ddf_grp_apply,ddf,90,0.140020,9,dask,2024-10-08T21:41:37.647074,
vanilla_dask_ddf_grp_apply,ddf,90,0.145349,9,dask,2024-10-08T21:41:37.963739,
vanilla_dask_ddf_grp_apply,ddf,90,0.123566,9,dask,2024-10-08T21:41:38.273786,
vanilla_dask_ddf_grp_apply,ddf,90,0.126536,9,dask,2024-10-08T21:41:38.573993,
vanilla_dask_ddf_grp_apply,ddf,90,0.126706,9,dask,2024-10-08T21:41:38.874053,
vanilla_dask_ddf_grp_apply,ddf,90,0.128841,9,dask,2024-10-08T21:41:39.173760,
vanilla_dask_ddf_grp_udaf,ddf,90,0.180120,9,dask,2024-10-08T21:41:39.530257,
vanilla_dask_ddf_grp_udaf,ddf,90,0.185982,9,dask,2024-10-08T21:41:39.893891,
vanilla_dask_ddf_grp_udaf,ddf,90,0.180891,9,dask,2024-10-08T21:41:40.252544,
vanilla_dask_ddf_grp_udaf,ddf,90,0.162411,9,dask,2024-10-08T21:41:40.589611,
vanilla_dask_ddf_grp_udaf,ddf,90,0.177793,9,dask,2024-10-08T21:41:40.930844,
vanilla_dask_ddf_grp_udaf,ddf,90,0.172975,9,dask,2024-10-08T21:41:41.270946,
vanilla_dask_ddf_grp_udaf,ddf,90,0.169104,9,dask,2024-10-08T21:41:41.599863,
vanilla_dask_ddf_grp_udaf,ddf,90,0.156195,9,dask,2024-10-08T21:41:41.916424,
vanilla_dask_ddf_grp_udaf,ddf,90,0.161486,9,dask,2024-10-08T21:41:42.260342,
vanilla_dask_ddf_grp_udaf,ddf,90,0.156889,9,dask,2024-10-08T21:41:42.598720,
vanilla_dask_ddf_grp_udaf,ddf,90,0.168644,9,dask,2024-10-08T21:41:42.950225,
vanilla_dask_ddf_grp_udaf,ddf,90,0.160871,9,dask,2024-10-08T21:41:43.290841,
vanilla_dask_ddf_grp_udaf,ddf,90,0.166901,9,dask,2024-10-08T21:41:43.622979,
vanilla_dask_ddf_grp_udaf,ddf,90,0.176636,9,dask,2024-10-08T21:41:43.962858,
vanilla_dask_ddf_grp_udaf,ddf,90,0.170568,9,dask,2024-10-08T21:41:44.303439,
vanilla_dask_ddf_grp_udaf,ddf,90,0.154317,9,dask,2024-10-08T21:41:44.617352,
vanilla_dask_ddf_grp_udaf,ddf,90,0.140576,9,dask,2024-10-08T21:41:44.940089,
vanilla_dask_ddf_grp_udaf,ddf,90,0.153745,9,dask,2024-10-08T21:41:45.262634,
vanilla_dask_ddf_grp_udaf,ddf,90,0.146663,9,dask,2024-10-08T21:41:45.571140,
vanilla_dask_ddf_grp_udaf,ddf,90,0.151774,9,dask,2024-10-08T21:41:45.878147,
vanilla_dask_ddf_grp_udaf,ddf,90,0.157485,9,dask,2024-10-08T21:41:46.195915,
vanilla_dask_ddf_grp_udaf,ddf,90,0.147889,9,dask,2024-10-08T21:41:46.504948,
vanilla_dask_ddf_grp_udaf,ddf,90,0.151416,9,dask,2024-10-08T21:41:46.815459,
vanilla_dask_ddf_grp_udaf,ddf,90,0.160631,9,dask,2024-10-08T21:41:47.139824,
vanilla_dask_ddf_grp_udaf,ddf,90,0.146490,9,dask,2024-10-08T21:41:47.444709,
vanilla_dask_ddf_grp_udaf,ddf,90,0.141481,9,dask,2024-10-08T21:41:47.751021,
vanilla_dask_ddf_grp_udaf,ddf,90,0.141016,9,dask,2024-10-08T21:41:48.049997,
vanilla_dask_ddf_grp_udaf,ddf,90,0.152011,9,dask,2024-10-08T21:41:48.362209,
vanilla_dask_ddf_grp_udaf,ddf,90,0.152129,9,dask,2024-10-08T21:41:48.676017,
vanilla_dask_ddf_grp_udaf,ddf,90,0.145620,9,dask,2024-10-08T21:41:48.979883,
vanilla_dask_sql_no_gpu,ddf,90,0.188666,9,dask,2024-10-08T21:41:49.330058,
vanilla_dask_sql_no_gpu,ddf,90,0.109533,9,dask,2024-10-08T21:41:49.598448,
vanilla_dask_sql_no_gpu,ddf,90,0.119554,9,dask,2024-10-08T21:41:49.878687,
vanilla_dask_sql_no_gpu,ddf,90,0.121480,9,dask,2024-10-08T21:41:50.154091,
vanilla_dask_sql_no_gpu,ddf,90,0.111959,9,dask,2024-10-08T21:41:50.430887,
vanilla_dask_sql_no_gpu,ddf,90,0.124021,9,dask,2024-10-08T21:41:50.710553,
vanilla_dask_sql_no_gpu,ddf,90,0.128131,9,dask,2024-10-08T21:41:50.999880,
vanilla_dask_sql_no_gpu,ddf,90,0.155231,9,dask,2024-10-08T21:41:51.332738,
vanilla_dask_sql_no_gpu,ddf,90,0.119062,9,dask,2024-10-08T21:41:51.628730,
vanilla_dask_sql_no_gpu,ddf,90,0.126476,9,dask,2024-10-08T21:41:51.925636,
vanilla_dask_sql_no_gpu,ddf,90,0.127911,9,dask,2024-10-08T21:41:52.231343,
vanilla_dask_sql_no_gpu,ddf,90,0.139856,9,dask,2024-10-08T21:41:52.548920,
vanilla_dask_sql_no_gpu,ddf,90,0.113470,9,dask,2024-10-08T21:41:52.830570,
vanilla_dask_sql_no_gpu,ddf,90,0.122693,9,dask,2024-10-08T21:41:53.132350,
vanilla_dask_sql_no_gpu,ddf,90,0.142499,9,dask,2024-10-08T21:41:53.452999,
vanilla_dask_sql_no_gpu,ddf,90,0.137653,9,dask,2024-10-08T21:41:53.761522,
vanilla_dask_sql_no_gpu,ddf,90,0.132413,9,dask,2024-10-08T21:41:54.057349,
vanilla_dask_sql_no_gpu,ddf,90,0.138206,9,dask,2024-10-08T21:41:54.370650,
vanilla_dask_sql_no_gpu,ddf,90,0.128903,9,dask,2024-10-08T21:41:54.674985,
vanilla_dask_sql_no_gpu,ddf,90,0.130553,9,dask,2024-10-08T21:41:54.985524,
vanilla_dask_sql_no_gpu,ddf,90,0.132936,9,dask,2024-10-08T21:41:55.298985,
vanilla_dask_sql_no_gpu,ddf,90,0.119759,9,dask,2024-10-08T21:41:55.579333,
vanilla_dask_sql_no_gpu,ddf,90,0.129304,9,dask,2024-10-08T21:41:55.884041,
vanilla_dask_sql_no_gpu,ddf,90,0.123909,9,dask,2024-10-08T21:41:56.180967,
vanilla_dask_sql_no_gpu,ddf,90,0.119432,9,dask,2024-10-08T21:41:56.479148,
vanilla_dask_sql_no_gpu,ddf,90,0.120239,9,dask,2024-10-08T21:41:56.775418,
vanilla_dask_sql_no_gpu,ddf,90,0.141007,9,dask,2024-10-08T21:41:57.091900,
vanilla_dask_sql_no_gpu,ddf,90,0.133821,9,dask,2024-10-08T21:41:57.386838,
vanilla_dask_sql_no_gpu,ddf,90,0.136466,9,dask,2024-10-08T21:41:57.697256,
vanilla_dask_sql_no_gpu,ddf,90,0.133397,9,dask,2024-10-08T21:41:58.011139,
 strategy,interface,num_data_points,elapsed_time,record_count,engine,finished_at,
vanilla_dask_sql_no_gpu,ddf,9,0.121424,9,dask,2024-10-09T00:08:50.418523,
vanilla_dask_bag_fold,bag,90000,4.950266,9,dask,2024-10-09T00:08:55.526332,
vanilla_dask_bag_accumulate,bag,9,4.603752,9,dask,2024-10-09T00:09:00.274340,
vanilla_dask_bag_foldby,bag,9000000,12.972777,9,dask,2024-10-09T00:09:13.394589,
vanilla_dask_sql_no_gpu,ddf,9000,0.111014,9,dask,2024-10-09T00:09:13.669561,
vanilla_dask_sql_no_gpu,ddf,900,0.091149,9,dask,2024-10-09T00:09:13.918065,
vanilla_dask_bag_map_partitions,bag,90,4.907411,9,dask,2024-10-09T00:09:18.970550,
vanilla_dask_ddf_grp_apply,ddf,90,0.097742,9,dask,2024-10-09T00:09:19.214595,
vanilla_dask_bag_foldby,bag,900000,5.943897,9,dask,2024-10-09T00:09:25.302058,
vanilla_dask_bag_accumulate,bag,900,4.890885,9,dask,2024-10-09T00:09:30.342869,
vanilla_dask_bag_foldby,bag,90,4.869043,9,dask,2024-10-09T00:09:35.367070,
vanilla_dask_ddf_grp_apply,ddf,90000,0.129966,9,dask,2024-10-09T00:09:35.653763,
vanilla_dask_ddf_grp_apply,ddf,90,0.085018,9,dask,2024-10-09T00:09:35.882940,
vanilla_dask_ddf_grp_udaf,ddf,9,0.085493,9,dask,2024-10-09T00:09:36.116614,
vanilla_dask_bag_accumulate,bag,90,4.889458,9,dask,2024-10-09T00:09:41.151238,
vanilla_dask_bag_reduction,bag,9000000,12.760546,9,dask,2024-10-09T00:09:54.061216,
vanilla_dask_sql_no_gpu,ddf,9,0.075515,9,dask,2024-10-09T00:09:54.298254,
vanilla_dask_ddf_grp_apply,ddf,90,0.084215,9,dask,2024-10-09T00:09:54.534223,
vanilla_dask_bag_foldby,bag,900000,5.975782,9,dask,2024-10-09T00:10:00.654770,
vanilla_dask_bag_accumulate,bag,90000,5.769242,9,dask,2024-10-09T00:10:06.579804,
vanilla_dask_bag_map_partitions,bag,9000,4.905066,9,dask,2024-10-09T00:10:11.636891,
vanilla_dask_bag_accumulate,bag,90,4.917772,9,dask,2024-10-09T00:10:16.702363,
vanilla_dask_ddf_grp_apply,ddf,90,0.086084,9,dask,2024-10-09T00:10:16.933397,
vanilla_dask_sql_no_gpu,ddf,9,0.071377,9,dask,2024-10-09T00:10:17.150028,
vanilla_dask_ddf_grp_apply,ddf,90000,0.124127,9,dask,2024-10-09T00:10:17.418659,
vanilla_dask_bag_foldby,bag,9000,4.939400,9,dask,2024-10-09T00:10:22.503006,
vanilla_dask_bag_map_partitions,bag,900,4.876351,9,dask,2024-10-09T00:10:27.529814,
vanilla_dask_bag_reduction,bag,90000,4.990487,9,dask,2024-10-09T00:10:32.671817,
vanilla_dask_bag_map_partitions,bag,9,4.511526,9,dask,2024-10-09T00:10:37.332838,
vanilla_dask_bag_fold,bag,900,4.836388,9,dask,2024-10-09T00:10:42.317151,
vanilla_dask_bag_map_partitions,bag,900000,5.944566,9,dask,2024-10-09T00:10:48.415591,
vanilla_dask_sql_no_gpu,ddf,90000,0.105000,9,dask,2024-10-09T00:10:48.673317,
vanilla_dask_bag_reduction,bag,900000,5.876129,9,dask,2024-10-09T00:10:54.693545,
vanilla_dask_bag_accumulate,bag,90000,5.726074,9,dask,2024-10-09T00:11:00.578324,
vanilla_dask_bag_reduction,bag,900,4.877925,9,dask,2024-10-09T00:11:05.607857,
vanilla_dask_bag_reduction,bag,9,4.593853,9,dask,2024-10-09T00:11:10.349642,
vanilla_dask_bag_map_partitions,bag,900,4.872997,9,dask,2024-10-09T00:11:15.375024,
vanilla_dask_bag_map_partitions,bag,9,4.553352,9,dask,2024-10-09T00:11:20.076691,
vanilla_dask_bag_foldby,bag,9000,4.886225,9,dask,2024-10-09T00:11:25.108308,
vanilla_dask_ddf_grp_apply,ddf,90000,0.118017,9,dask,2024-10-09T00:11:25.374187,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.118067,9,dask,2024-10-09T00:11:25.636606,
vanilla_dask_bag_fold,bag,9000,4.975733,9,dask,2024-10-09T00:11:30.755829,
vanilla_dask_bag_reduction,bag,9000,4.877669,9,dask,2024-10-09T00:11:35.784640,
vanilla_dask_bag_accumulate,bag,9000000,91.696290,9,dask,2024-10-09T00:13:07.634985,
vanilla_dask_bag_reduction,bag,900,5.080267,9,dask,2024-10-09T00:13:12.910038,
vanilla_dask_sql_no_gpu,ddf,90,0.093044,9,dask,2024-10-09T00:13:13.152437,
vanilla_dask_bag_reduction,bag,900000,6.099409,9,dask,2024-10-09T00:13:19.396768,
vanilla_dask_bag_accumulate,bag,9,4.808002,9,dask,2024-10-09T00:13:24.363140,
vanilla_dask_bag_foldby,bag,90,4.997028,9,dask,2024-10-09T00:13:29.510814,
vanilla_dask_bag_fold,bag,900,4.888173,9,dask,2024-10-09T00:13:34.555595,
vanilla_dask_ddf_grp_apply,ddf,90000,0.124894,9,dask,2024-10-09T00:13:34.833717,
vanilla_dask_bag_reduction,bag,9000000,13.177339,9,dask,2024-10-09T00:13:48.155630,
vanilla_dask_bag_reduction,bag,90,4.939391,9,dask,2024-10-09T00:13:53.248543,
vanilla_dask_bag_reduction,bag,90000,5.010151,9,dask,2024-10-09T00:13:58.414142,
vanilla_dask_bag_fold,bag,90,4.827498,9,dask,2024-10-09T00:14:03.399985,
vanilla_dask_bag_fold,bag,9,4.623155,9,dask,2024-10-09T00:14:08.173990,
vanilla_dask_bag_reduction,bag,9000,4.978793,9,dask,2024-10-09T00:14:13.306085,
vanilla_dask_bag_accumulate,bag,900000,14.226180,9,dask,2024-10-09T00:14:27.691946,
vanilla_dask_bag_accumulate,bag,900,5.018886,9,dask,2024-10-09T00:14:32.863867,
vanilla_dask_bag_map_partitions,bag,90,5.064165,9,dask,2024-10-09T00:14:38.090642,
vanilla_dask_bag_fold,bag,90000,5.079833,9,dask,2024-10-09T00:14:43.323463,
vanilla_dask_bag_foldby,bag,9000000,13.670888,9,dask,2024-10-09T00:14:57.148494,
vanilla_dask_bag_reduction,bag,9,4.668532,9,dask,2024-10-09T00:15:01.970604,
vanilla_dask_bag_accumulate,bag,900000,13.342840,9,dask,2024-10-09T00:15:15.465932,
vanilla_dask_bag_fold,bag,9000,4.940580,9,dask,2024-10-09T00:15:20.559951,
vanilla_dask_ddf_grp_udaf,ddf,90,0.108578,9,dask,2024-10-09T00:15:20.817165,
vanilla_dask_bag_foldby,bag,9000,4.880983,9,dask,2024-10-09T00:15:25.841077,
vanilla_dask_bag_fold,bag,9000,4.921611,9,dask,2024-10-09T00:15:30.916168,
vanilla_dask_bag_map_partitions,bag,90,4.817553,9,dask,2024-10-09T00:15:35.884171,
vanilla_dask_ddf_grp_udaf,ddf,9000,0.115491,9,dask,2024-10-09T00:15:36.153566,
vanilla_dask_ddf_grp_apply,ddf,9,0.043010,9,dask,2024-10-09T00:15:36.339022,
vanilla_dask_sql_no_gpu,ddf,9,0.069684,9,dask,2024-10-09T00:15:36.553166,
vanilla_dask_sql_no_gpu,ddf,90000,0.111360,9,dask,2024-10-09T00:15:36.810216,
vanilla_dask_bag_reduction,bag,9,4.662247,9,dask,2024-10-09T00:15:41.616565,
vanilla_dask_bag_fold,bag,90000,4.919983,9,dask,2024-10-09T00:15:46.690762,
vanilla_dask_bag_accumulate,bag,9000000,88.790307,9,dask,2024-10-09T00:17:15.630631,
vanilla_dask_bag_reduction,bag,90000,5.355600,9,dask,2024-10-09T00:17:21.164527,
vanilla_dask_ddf_grp_apply,ddf,9,0.045386,9,dask,2024-10-09T00:17:21.356805,
vanilla_dask_bag_accumulate,bag,900000,13.196990,9,dask,2024-10-09T00:17:34.699202,
vanilla_dask_bag_fold,bag,900000,5.946618,9,dask,2024-10-09T00:17:40.798440,
vanilla_dask_bag_map_partitions,bag,900000,5.925330,9,dask,2024-10-09T00:17:46.877084,
vanilla_dask_bag_foldby,bag,9000000,12.788975,9,dask,2024-10-09T00:17:59.822093,
vanilla_dask_bag_fold,bag,9,4.610823,9,dask,2024-10-09T00:18:04.588925,
vanilla_dask_sql_no_gpu,ddf,900000,0.158997,9,dask,2024-10-09T00:18:04.900996,
vanilla_dask_bag_map_partitions,bag,9000000,12.868641,9,dask,2024-10-09T00:18:17.914053,
vanilla_dask_bag_map_partitions,bag,90,4.890083,9,dask,2024-10-09T00:18:22.954743,
vanilla_dask_bag_foldby,bag,90000,5.114928,9,dask,2024-10-09T00:18:28.226171,
vanilla_dask_bag_reduction,bag,90,4.885246,9,dask,2024-10-09T00:18:33.266378,
vanilla_dask_sql_no_gpu,ddf,9000000,0.930337,9,dask,2024-10-09T00:18:34.343508,
vanilla_dask_bag_map_partitions,bag,90000,4.955690,9,dask,2024-10-09T00:18:39.445602,
vanilla_dask_bag_reduction,bag,90,4.878143,9,dask,2024-10-09T00:18:44.481768,
vanilla_dask_bag_accumulate,bag,9,4.516454,9,dask,2024-10-09T00:18:49.153012,
vanilla_dask_bag_foldby,bag,9000000,12.720307,9,dask,2024-10-09T00:19:02.024943,
vanilla_dask_ddf_grp_apply,ddf,9000,0.104142,9,dask,2024-10-09T00:19:02.282098,
vanilla_dask_bag_accumulate,bag,9000,4.899114,9,dask,2024-10-09T00:19:07.331998,
vanilla_dask_ddf_grp_udaf,ddf,900,0.118032,9,dask,2024-10-09T00:19:07.606845,
vanilla_dask_ddf_grp_apply,ddf,9000,0.113211,9,dask,2024-10-09T00:19:07.864431,
vanilla_dask_bag_map_partitions,bag,90000,5.033869,9,dask,2024-10-09T00:19:13.049912,
vanilla_dask_bag_foldby,bag,90000,4.947387,9,dask,2024-10-09T00:19:18.151760,
vanilla_dask_bag_foldby,bag,90,4.810197,9,dask,2024-10-09T00:19:23.118795,
vanilla_dask_bag_fold,bag,900,4.943087,9,dask,2024-10-09T00:19:28.217708,
vanilla_dask_bag_fold,bag,90,4.930321,9,dask,2024-10-09T00:19:33.294468,
vanilla_dask_bag_fold,bag,9,4.575200,9,dask,2024-10-09T00:19:38.021076,
vanilla_dask_sql_no_gpu,ddf,9000,0.094930,9,dask,2024-10-09T00:19:38.271948,
vanilla_dask_bag_map_partitions,bag,9000,4.911919,9,dask,2024-10-09T00:19:43.331884,
vanilla_dask_sql_no_gpu,ddf,900000,0.155158,9,dask,2024-10-09T00:19:43.644605,
vanilla_dask_sql_no_gpu,ddf,90000,0.107213,9,dask,2024-10-09T00:19:43.896344,
vanilla_dask_bag_accumulate,bag,90,4.902286,9,dask,2024-10-09T00:19:48.944621,
vanilla_dask_sql_no_gpu,ddf,900,0.095012,9,dask,2024-10-09T00:19:49.189669,
vanilla_dask_sql_no_gpu,ddf,9000000,0.918904,9,dask,2024-10-09T00:19:50.252664,
vanilla_dask_bag_foldby,bag,9,4.530985,9,dask,2024-10-09T00:19:54.928305,
vanilla_dask_bag_fold,bag,9,4.525521,9,dask,2024-10-09T00:19:59.605415,
vanilla_dask_bag_reduction,bag,900,4.906327,9,dask,2024-10-09T00:20:04.659351,
vanilla_dask_bag_accumulate,bag,90,4.912635,9,dask,2024-10-09T00:20:09.719633,
vanilla_dask_sql_no_gpu,ddf,9000000,0.920652,9,dask,2024-10-09T00:20:10.796548,
vanilla_dask_bag_fold,bag,90000,5.063691,9,dask,2024-10-09T00:20:16.005157,
vanilla_dask_bag_fold,bag,900000,5.923531,9,dask,2024-10-09T00:20:22.078776,
vanilla_dask_sql_no_gpu,ddf,90,0.096027,9,dask,2024-10-09T00:20:22.331920,
